date,us_score,tw_score,divergence
2015-12-29,60.379685337550065,50.00743709462768,10.372248242922382
2015-12-30,56.631600853909845,51.26849686079271,5.363103993117136
2015-12-31,53.74433975347788,49.25260729172918,4.491732461748704
2016-01-04,48.560702562734264,49.94323682936546,1.3825342666311968
2016-01-05,46.487392878897836,49.91961352233846,3.4322206434406226
2016-01-06,41.366681221731355,50.247575319298484,8.880894097567129
2016-01-07,32.59671416455205,51.62548260258986,19.028768438037815
2016-01-08,29.602560913018664,44.16155335996571,14.558992446947045
2016-01-11,31.567938201557865,45.60424680065296,14.036308599095094
2016-01-12,38.172998380269206,45.975729910470534,7.802731530201328
2016-01-13,28.458739482500313,40.25774871656273,11.799009234062417
2016-01-14,32.49322791008189,44.154238094437446,11.661010184355554
2016-01-15,22.545565460693343,43.987265131594214,21.44169967090087
2016-01-19,25.68030473803946,40.28956234350931,14.60925760546985
2016-01-20,22.640018094493335,40.95484309522827,18.314825000734935
2016-01-21,23.571843799802355,39.00619540546347,15.434351605661117
2016-01-22,32.719253514124205,39.74428918557085,7.025035671446645
2016-01-25,25.914269725828603,36.93413414803186,11.019864422203256
2016-01-26,30.31621357605361,34.926868365862596,4.6106547898089865
2016-01-27,27.69892431661059,33.50657249058281,5.807648173972222
2016-01-28,29.498350028869936,37.55115448254204,8.052804453672103
2016-01-29,37.41226344347907,43.78799708762141,6.375733644142343
2016-02-01,37.58729650908212,38.05461701264254,0.46732050356041555
2016-02-02,33.27541551466976,33.68791317999514,0.41249766532538246
2016-02-03,34.433292680859566,33.703416176985186,0.7298765038743795
2016-02-04,34.79357431723879,21.8827922068417,12.910782110397093
2016-02-05,30.054578886329903,14.207434066335452,15.847144819994451
2016-02-08,24.792254126290022,2.9593612664679894,21.83289285982203
2016-02-09,26.72125181835616,3.5866438245345336,23.134607993821625
2016-02-10,25.794782008366184,1.3099583907527226,24.48482361761346
2016-02-11,24.14020734131344,0.0,24.14020734131344
2016-02-12,28.97049730745099,3.6380204125197233,25.33247689493127
2016-02-16,36.67169791349199,31.932554465181532,4.7391434483104575
2016-02-17,42.05049424479347,32.70572766418965,9.344766580603817
2016-02-18,40.04359503479754,31.983404639552408,8.060190395245133
2016-02-19,39.795457565542456,29.13897270439968,10.656484861142776
2016-02-22,43.99933694872571,32.2756592843472,11.723677664378513
2016-02-23,40.07720311364966,31.803203990359968,8.273999123289691
2016-02-24,39.74613895011149,31.43754189349074,8.308597056620748
2016-02-25,45.205498925386394,33.55672685553354,11.648772069852853
2016-02-26,44.092826762389066,36.47712330817381,7.615703454215257
2016-02-29,38.014012433191326,11.805138066179463,26.208874367011862
2016-03-01,47.51387876685574,39.07318731960545,8.440691447250288
2016-03-02,49.65943645438586,42.93632071136507,6.7231157430207915
2016-03-03,49.352499528569425,44.67888947022418,4.673610058345247
2016-03-04,49.88991370038993,44.59220024354808,5.297713456841855
2016-03-07,50.87723274993927,44.607665985999944,6.2695667639393236
2016-03-08,48.80581886557707,44.50008323804309,4.305735627533984
2016-03-09,50.82653959680529,43.66999975289733,7.156539843907957
2016-03-10,50.284948156863464,43.37090621712332,6.9140419397401445
2016-03-11,57.08490584559949,45.866133417224624,11.21877242837487
2016-03-14,54.56404545077332,48.4974372934826,6.066608157290723
2016-03-15,53.151300321556924,49.01684772011876,4.134452601438163
2016-03-16,49.66499701252822,43.46100574994676,6.203991262581461
2016-03-17,54.14305031375743,46.83893968532648,7.304110628430948
2016-03-18,57.53951458938777,47.97099466586478,9.568519923522992
2016-03-21,57.488261807686754,43.256142403391266,14.232119404295489
2016-03-22,56.68338959314165,44.23658742247259,12.44680217066906
2016-03-23,56.20154481205232,42.791028535740296,13.410516276312023
2016-03-24,54.41440202121909,43.63666063681944,10.777741384399647
2016-03-28,53.529496675887664,41.929697395846176,11.599799280041488
2016-03-29,56.04753125370481,42.450009570413805,13.597521683291006
2016-03-30,52.95436722376157,44.263857491702986,8.690509732058587
2016-03-31,51.72486861534977,44.34722866526159,7.377639950088181
2016-04-01,54.339827716399576,40.60025229330624,13.739575423093335
2016-04-04,53.31490113929675,31.09468587417663,22.22021526512012
2016-04-05,51.374385177690556,25.55859511193949,25.815790065751067
2016-04-06,56.20695177321983,42.6940612176775,13.512890555542327
2016-04-07,52.6785556502733,38.22383706835933,14.454718581913973
2016-04-08,53.62401205505368,39.55199703530589,14.072015019747795
2016-04-11,51.562130889644095,35.846217591280016,15.715913298364079
2016-04-12,55.28353574170344,40.02225289983695,15.261282841866489
2016-04-13,59.437818886469685,41.291208208554984,18.1466106779147
2016-04-14,60.99744384711867,44.21920295490971,16.778240892208956
2016-04-15,59.490668462014284,42.26984560204271,17.220822859971577
2016-04-18,60.246779006510074,40.860838289963326,19.38594071654675
2016-04-19,59.77601320272208,43.15226073408475,16.623752468637335
2016-04-20,60.200247478531026,46.386851970934785,13.81339550759624
2016-04-21,58.89359855720911,42.26775378577907,16.62584477143004
2016-04-22,58.58316626862781,45.34312709397665,13.240039174651159
2016-04-25,57.309238694701016,40.27556467101075,17.033674023690267
2016-04-26,56.065384345902736,42.95572222273989,13.109662123162849
2016-04-27,56.187909571052465,43.3880684853893,12.799841085663168
2016-04-28,53.004381118463684,43.215517890085756,9.788863228377927
2016-04-29,48.81697338601789,41.1334236272148,7.683549758803089
2016-05-02,52.84391015447303,29.28332059734821,23.560589557124818
2016-05-03,50.42519217976202,41.62126965009403,8.803922529667993
2016-05-04,46.90628555010575,42.3446453129344,4.561640237171353
2016-05-05,45.74060987847604,40.384554570987824,5.356055307488219
2016-05-06,46.1417874196291,41.48146731884434,4.660320100784759
2016-05-09,48.52005703181079,39.07545883662662,9.44459819518417
2016-05-10,49.674117249257804,39.92909645753066,9.745020791727143
2016-05-11,45.72636706680046,41.91311285004062,3.8132542167598373
2016-05-12,46.336053030414035,41.10268360877156,5.233369421642479
2016-05-13,43.945501585076904,47.67244797928612,3.7269463942092145
2016-05-16,44.85000584793528,42.0474916388341,2.802514209101176
2016-05-17,42.494714722525586,42.4056903925642,0.08902432996138288
2016-05-18,42.81103414110194,45.2384491078942,2.4274149667922558
2016-05-19,42.117212003898466,43.49730483557484,1.3800928316763716
2016-05-20,47.25559886105813,42.61093489561054,4.644663965447592
2016-05-23,48.09368648349763,49.59858741618457,1.5049009326869438
2016-05-24,54.37139297555042,44.81128902779727,9.560103947753149
2016-05-25,56.42795523608506,49.3590503422508,7.068904893834265
2016-05-26,57.03245165705766,44.60493907683823,12.427512580219435
2016-05-27,58.834403344624164,49.268482237532865,9.565921107091299
2016-05-31,53.11542597486573,59.63892063490499,6.523494660039262
2016-06-01,53.105804487817636,53.26247434917684,0.15666986135920524
2016-06-02,54.11944755805048,52.57160581348246,1.547841744568018
2016-06-03,51.09550319086286,46.60763515487114,4.487868035991717
2016-06-06,51.55318992338059,45.09181267847459,6.461377244906004
2016-06-07,50.782834484893,50.507676653969966,0.27515783092303536
2016-06-08,47.32513067150899,51.41997769029791,4.094847018788926
2016-06-09,46.22968376462559,30.68237774685666,15.547306017768932
2016-06-10,43.71200045531472,27.412021293772113,16.29997916154261
2016-06-13,39.44276625974304,46.08800824061343,6.645241980870395
2016-06-14,37.59950421463738,41.29843970120781,3.6989354865704343
2016-06-15,38.46085992444523,45.17661592364262,6.715755999197391
2016-06-16,40.55905622964517,44.33152881767127,3.7724725880260976
2016-06-17,38.308225547506645,45.581528323908465,7.27330277640182
2016-06-20,40.32754746685808,44.99665077923466,4.669103312376585
2016-06-21,42.05883468809037,48.084540856841116,6.0257061687507445
2016-06-22,38.28770182728398,51.18847507767517,12.90077325039119
2016-06-23,47.558594783637986,48.67853899266119,1.1199442090232026
2016-06-24,39.07772434976897,52.16188154021182,13.084157190442852
2016-06-27,25.22324817918358,35.64878038933032,10.425532210146738
2016-06-28,36.31410603483139,40.20096781416974,3.8868617793383535
2016-06-29,41.63580917957148,46.87151465705623,5.23570547748475
2016-06-30,44.787134891273126,50.746733801003884,5.959598909730758
2016-07-01,45.587608601476816,47.01510071978599,1.4274921183091749
2016-07-05,42.704471028398565,40.997957284480435,1.70651374391813
2016-07-06,44.35998904419091,42.09225804351987,2.2677310006710414
2016-07-07,44.34717668537606,40.98290839111736,3.3642682942587
2016-07-08,48.333124458889785,42.25312621808564,6.079998240804144
2016-07-11,49.23212933377273,52.45638643026746,3.224257096494725
2016-07-12,51.76269046071675,52.8094993964487,1.0468089357319528
2016-07-13,51.84650199095446,54.015001043342735,2.1684990523882774
2016-07-14,53.38923254622989,54.081889218275094,0.692656672045203
2016-07-15,53.06981813819476,58.16990187624468,5.100083738049918
2016-07-18,54.17636493066776,55.906976208336616,1.7306112776688565
2016-07-19,53.31184120260643,57.80300387247446,4.491162669868032
2016-07-20,54.69422495459852,56.3244452171311,1.630220262532582
2016-07-21,53.51746211602763,59.58960020699501,6.072138090967378
2016-07-22,53.79985757424638,57.03225499016653,3.232397415920147
2016-07-25,50.62740337553386,55.84128838412629,5.2138850085924275
2016-07-26,58.32354442231085,53.64703273370956,4.676511688601295
2016-07-27,52.31443825441793,55.582381749739156,3.2679434953212265
2016-07-28,48.431053803856244,58.162663926095014,9.73161012223877
2016-07-29,47.72082233003671,51.78771953762737,4.066897207590657
2016-08-01,46.866325997434515,51.390036072446286,4.5237100750117705
2016-08-02,44.884587238310964,50.221335443911414,5.3367482056004505
2016-08-03,45.700725579458336,50.64341702467663,4.942691445218294
2016-08-04,46.22697168033076,49.798189186250596,3.571217505919833
2016-08-05,48.189907088965754,55.339650817556425,7.149743728590671
2016-08-08,47.719883202979396,55.55412243366593,7.834239230686535
2016-08-09,50.77920564090469,55.027088957787214,4.247883316882522
2016-08-10,51.33252603673183,56.38498123047684,5.052455193745011
2016-08-11,53.72976604312231,57.400009569066825,3.670243525944514
2016-08-12,54.105761412626194,54.380296135779055,0.2745347231528612
2016-08-15,52.11381994565282,52.56655493508576,0.45273498943294044
2016-08-16,53.39208375803143,53.085683786777814,0.30639997125361873
2016-08-17,54.13739204061452,52.629860749875505,1.507531290739017
2016-08-18,54.16479801851786,53.41327289270423,0.7515251258136288
2016-08-19,52.730976999347014,55.394367349434745,2.663390350087731
2016-08-22,48.93677535750903,51.65785812985447,2.72108277234544
2016-08-23,48.930288624615,51.38419931423082,2.4539106896158174
2016-08-24,50.434876280457935,51.27379154147841,0.8389152610204746
2016-08-25,50.05356785541271,55.3419132733005,5.28834541788779
2016-08-26,49.82118834215108,53.23806017667785,3.4168718345267663
2016-08-29,52.53642075018884,53.72871920923653,1.1922984590476915
2016-08-30,51.536727170941276,54.601847536315645,3.0651203653743693
2016-08-31,50.0794048380979,60.1863641666936,10.1069593285957
2016-09-01,49.969716600632864,56.12451113900612,6.1547945383732525
2016-09-02,49.226329170540076,57.24535530240253,8.019026131862454
2016-09-06,48.11228578491809,53.282130417660426,5.169844632742333
2016-09-07,48.36040138262382,56.46654072643521,8.106139343811392
2016-09-08,48.07558637338638,56.83491228644859,8.759325913062213
2016-09-09,48.554815743548936,52.29073377373019,3.735918030181253
2016-09-12,53.78185835054391,50.48214690597951,3.2997114445643945
2016-09-13,48.641843911404365,52.263983668634715,3.62213975723035
2016-09-14,48.48788852375657,50.60346321158476,2.115574687828193
2016-09-15,52.6226352425917,41.50025005304625,11.122385189545447
2016-09-16,50.992890739028226,41.31952664122334,9.673364097804885
2016-09-19,50.98381043790301,48.032434128098075,2.9513763098049353
2016-09-20,51.092044352737446,45.364876928392434,5.727167424345012
2016-09-21,55.41639183168197,47.76559788091161,7.650793950770357
2016-09-22,58.359825394372066,45.85665318038952,12.503172213982545
2016-09-23,56.491299319765176,46.236911910014115,10.254387409751061
2016-09-26,52.75725880366938,41.02533250944616,11.731926294223221
2016-09-27,55.43910955682725,36.80655822378577,18.632551333041476
2016-09-28,57.586747158765924,38.360438618866695,19.22630853989923
2016-09-29,54.36622269548626,49.00866631150937,5.357556383976885
2016-09-30,56.88567073793907,46.040458429403245,10.845212308535828
2016-10-03,55.824902106020865,43.58542383902561,12.239478266995256
2016-10-04,55.80327994719316,46.88997313848764,8.91330680870552
2016-10-05,57.54089008157727,47.374475522127966,10.1664145594493
2016-10-06,58.49809496992475,49.49206761869531,9.006027351229442
2016-10-07,57.79987393136686,50.70971823981567,7.090155691551189
2016-10-10,56.84736430573545,50.1886539332052,6.658710372530244
2016-10-11,53.17208730310638,58.00563996463579,4.83355266152941
2016-10-12,52.53440484614855,49.928944289141306,2.605460557007241
2016-10-13,49.598776063242006,50.90207229038517,1.3032962271431643
2016-10-14,52.909766796089954,51.495273027546546,1.4144937685434087
2016-10-17,51.487849871181346,51.296559945953206,0.1912899252281406
2016-10-18,53.70420980105514,51.756558283927816,1.9476515171273263
2016-10-19,52.83362225079443,55.399408687899765,2.565786437105338
2016-10-20,50.9845700143873,62.112380174742725,11.127810160355423
2016-10-21,52.30469368196948,65.10108817810791,12.796394496138433
2016-10-24,54.57839943582765,57.46654360474207,2.8881441689144225
2016-10-25,51.993929967508755,58.897419196133036,6.903489228624281
2016-10-26,49.95179846782951,57.95195436096229,8.000155893132778
2016-10-27,47.09605929504935,60.27493888701048,13.178879591961127
2016-10-28,44.20694644467702,59.73130793374192,15.524361489064894
2016-10-31,42.56983775416525,60.034763510877426,17.464925756712177
2016-11-01,42.106063345401694,56.63705534108626,14.530991995684566
2016-11-02,38.117695657713995,56.93215070172103,18.814455044007033
2016-11-03,33.066042753015736,56.12621721236242,23.060174459346683
2016-11-04,32.770837291453006,52.575425311032745,19.80458801957974
2016-11-07,46.321687505629136,55.54486933027372,9.223181824644584
2016-11-08,47.34188976524913,58.777276874217804,11.435387108968676
2016-11-09,53.94182817268536,66.42193146599737,12.480103293312013
2016-11-10,54.95502498782082,63.456458931303224,8.501433943482404
2016-11-11,55.27955642100045,63.16415529506271,7.884598874062263
2016-11-14,56.253684971717554,63.94831946886312,7.6946344971455645
2016-11-15,58.191349585191325,61.308548146225334,3.1171985610340087
2016-11-16,57.423814158004554,60.1149663498908,2.691152191886246
2016-11-17,60.3748467597847,59.848334462230966,0.5265122975537366
2016-11-18,59.835813134426225,62.01131788167023,2.1755047472440054
2016-11-21,60.85482082061617,62.32922141994934,1.4744005993331726
2016-11-22,61.522454276805036,65.74069646758815,4.218242190783116
2016-11-23,62.72068520016616,64.52866085401368,1.807975653847521
2016-11-25,63.67105412169811,63.65658719790692,0.014466923791189856
2016-11-28,61.668274129622525,62.622727511776546,0.9544533821540213
2016-11-29,62.7610779902252,61.99158209918405,0.7694958910411529
2016-11-30,62.60181190851665,70.50783442322991,7.906022514713257
2016-12-01,62.08474694081847,65.77996366754591,3.6952167267274447
2016-12-02,62.140927401053474,61.16251304233126,0.9784143587222118
